0.77494	11.411
0.13799	12.93
0.19563	14.857
0.18884	13.885
-0.002585	14.361
1.1163	8.576
1.1858	23.078
0.0060229	18.248
0.019187	20.754
-0.000024124	1.8997
0.042566	4.8633
2.3856	20.198
0.10332	6.4488
0.90429	10.863
0.00032366	12.158
0.028769	10.848
0.013239	1.6829
0.70882	14.757
0.013566	12.006
10.382	2.5607
2.1822	7.7372
0.1374	7.0564
0.27395	4.0848
1.1873	1.3741
4.6573	8.8024
2.7545	8.6721
0.99378	13.067
1.1482	16.016
7.882	8.8848
-0.00032935	16.108
0.34234	11.514
2.151	9.1843
0.55207	11.334
0.25519	32.794
0.45003	20.917
3.6805	2.2184
0.72244	14.525
0.081293	21.926
0.44413	2.6928
0.66971	3.2634
0.015156	9.7845
0.32754	15.031
2.0785	8.164
0.024368	2.8268
0.34865	11
0.37051	4.6469
-0.000181	8.7785
1.0151	17.589
3.8049	2.2631
0.40193	6.6995
0.036323	8.3673
0.096367	8.5714
1.063	8.2571
0.10295	11.36
1.9115	4.4916
1.7994	7.0574
0.36394	12.006
0.37539	5.8853
0.061593	16.716
2.5328	20.991
1.6773	6.8162
2.1714	18.597
0.68557	7.3822
0.80012	18.3
0.17484	19.55
0.84597	10.283
0.96955	10.664
0.18041	21.435
0.005203	14.764
0.0096939	4.6964
1.3369	11.157
0.43103	13.396
0.39841	14.074
0.23858	7.4592
1.4642	5.2461
0.13401	18.785
0.04481	9.4335
0.57483	9.6922
0.076139	4.5002
0.048611	2.4025
0.059937	10.961
0.13265	19.997
0.28541	17.626
0.1996	11.127
-0.000053875	8.112
0.13958	15.084
0.45405	4.5098
3.4319	16.242
1.0732	0.85253
0.4897	18.028
1.7703	21.845
0.16408	8.1732
0.25283	12.994
0.21071	13.079
3.7821	10.69
0.28131	7.5435
0.41699	6.6836
0.22126	25.937
-0.00084651	15.043
0.10968	7.5615
0.44579	27.889
0.21696	11.235
1.9469	6.4945
0.029888	5.6541
0.12613	7.9004
0.25344	6.5293
1.3487	4.2102
1.259	12.818
0.64711	6.5948
0.48563	13.167
9.0822	8.8827
0.13877	8.1086
0.027012	0.44195
0.62505	13.23
0.46352	13.556
1.4445	1.281
1.5921	6.3681
0.11494	7.3835
1.4825	20.744
0.04712	7.7698
0.00042234	5.2392
0.038318	13.007
0.037533	14.085
1.1321	6.673
0.56852	9.5987
0.018314	17.987
0.047447	5.3633
-0.000094355	7.5734
0.75325	2.2343
0.026722	4.2501
1.8107	38.823
0.37122	8.8223
1.2303	8.3114
1.8442	11.979
0.00098327	36.333
0.38768	9.9552
1.9417	7.5984
0.29107	10.009
0.19489	1
1.4344	6.9992
0.66324	24.322
0.19549	12.945
0.0011799	13.027
0.0021725	17.09
2.8609	6.835
0.12697	7.1775
1.567	10.703
0.031312	11.48
1.7801	7.5545
3.743	23.431
3.0037	34.682
0.026342	13.351
0.72641	2.9726
0.091179	15.166
0.25513	8.4957
0.034714	15.624
0.024681	5.6221
0.10694	0.93497
0.95466	9.1547
1.202	9.9788
0.063445	16.776
0.33502	8.2997
0.14189	9.8352
0.3436	18.374
0.72717	0.85427
1.7521	6.8961
1.8668	3.7551
2.4747	9.2452
0.087937	9.9813
0.90266	3.3257
3.8337	10.825
0.1042	10.218
0.55417	1.2205
2.987	15.339
0.23408	3.9306
3.0371	2.9281
0.17474	33.243
0.39817	2.2776
0.32667	5.9239
2.1343	8.8814
2.8321	3.3522
0.14169	13.551
3.2133	7.4871
0.43505	5.6259
0.39109	10.723
0.30481	11.726
0.071576	20.765
0.37554	22.978
0.017833	9.8884
0.98885	8.1437
0.036788	37.263
0.0086567	10.594
0.10198	13.237
0.58056	8.6904
1.0445	9.1884
0.099147	12.458
0.33431	10.31
0.0095012	13.316
0.21126	1.3333
0.691	11.462
0.35609	13.166
2.8739	12.438
0.033881	3.3296
0.21428	2.1411
0.00017701	3.0611
2.2636	22.943
1.5328	11.106
0.026643	2.9561
0.027633	14.134
0.68142	31.765
0.05376	4.9967
3.0745	10.396
3.2617	18.807
2.3639	7.5258
0.19914	1.5898
0.00015712	10.734
0.8584	8.211
0.51343	8.6279
0.1921	7.0568
1.0649	1.1019
0.025537	10.584
3.77	14.544
0.050409	12.456
3.725	9.5758
0.39126	16.726
0.020683	2.4051
2.4925	19.969
3.8878	9.553
0.83413	8.0938
0.21901	13.183
0.11405	14.756
2.6721	4.5305
0.55716	18.533
0.37864	3.0585
2.8291	4.4502
0.80435	11.843
2.2309	14.278
0.3007	12.915
1.4844	9.5887
0.009435	5.2461
0.059428	22.941
4.895	8.4952
0.55858	11.484
0.14446	15.041
0.27251	12.207
0.079718	10.374
0.94749	7.6572
0.50334	12.709
0.020429	5.0307
2.0274	6.3423
0.18853	2.6533
4.6255	10.83
0.20628	16.97
0.001764	6.7294
0.13354	7.5344
0.28875	3.8544
0.73601	6.1477
2.194	5.3185
1.2201	6.3
0.22274	20.174
1.9212	8.6331
0.11719	5.9833
2.2638	5.7473
2.4979	12.683
0.19547	1.9929
-0.00008793	10.054
0.59258	21.062
0.60366	9.801
0.24461	1.0508
0.83115	6.8298
0.0062109	10.117
0.10711	18.864
2.4439	18.393
1.3256	-0.00072537
0.057796	21.211
2.1336	14.565
0.032732	11.386
0.66572	11.1
0.21108	9.8541
0.032109	22.348
0.49501	6.7546
1.7866	11.396
0.014507	8.4298
6.4514	16.31
0.02466	7.8184
0.043165	13.224
0.89941	21.663
0.77619	26.432
0.000053511	11.892
0.1664	5.4807
0.43193	16.026
0.60116	21.964
0.45585	2.9806
0.023989	16.947
0.18131	5.9037
0.8486	2.5328
1.8693	7.9384
0.24466	13.53
0.76476	1.862
1.0775	0.93952
0.28834	7.526
0.16213	17.529
1.4796	20.734
0.10242	24.171
0.24422	7.6013
1.1109	1.9049
0.00066139	18.232
4.2485	20.908
2.7963	7.6408
0.38907	10.676
1.5089	6.039
0.58602	11.834
0.40844	1.9402
1.6395	8.2446
2.2012	17.784
0.067138	12.432
0.14132	13.458
0.74304	19.206
0.64491	6.762
0.25201	46.342
0.095192	17.224
0.024458	3.7346
0.1907	5.1042
2.4639	15.316
0.048326	8.8578
0.32904	10.381
1.3315	11.288
0.063643	7.011
0.094474	5.3211
0.065987	8.6403
0.0016691	7.9095
-0.0016959	19.565
0.021045	8.5442
2.8674	16.779
1.4594	20.557
0.69724	16.931
0.078372	15.416
0.42456	10.788
0.43489	8.5779
0.92674	11.957
2.3554	2.8281
0.19896	10.17
0.078059	30.354
0.38962	8.0323
1.463	18.492
0.034999	24.9
0.015153	13.306
1.0925	17.641
0.46244	10.64
0.21518	7.888
2.4085	5.5904
-0.00024574	11.783
0.89007	2.1848
0.65179	18.421
0.12694	10.75
0.17165	4.0042
0.0072888	7.1216
0.10215	23.823
0.19178	13.734
0.58477	11.092
0.45652	6.5319
0.30234	9.8593
1.0529	11.205
0.28277	21.764
1.1216	3.2292
2.4887	10.48
6.451	18.102
1.6511	11.39
1.9726	19.491
0.97822	5.6712
0.18423	10.632
0.010344	23.274
0.046498	16.664
2.1835	17.476
2.59	2.4064
3.348	12.777
3.5693	8.7588
0.33614	30.745
7.6328	27.334
1.2931	9.7918
0.16432	18.671
0.065494	6.3963
4.581	12.746
0.20834	2.1468
0.41527	2.7647
0.3876	15.381
0.42686	2.5439
1.2209	13.413
3.3492	13.332
3.3101	9.5239
0.34421	16.722
0.83983	23.92
1.1149	5.4865
0.072445	11.73
0.32165	13.913
0.15648	7.4211
1.4416	17.496
0.58144	1.7118
0.056181	4.5005
0.84785	11.99
0.99022	16.656
0.34472	10.821
0.016135	11.925
0.13609	8.0184
0.017554	14.37
0.061197	12.217
0.84373	16.112
0.14726	12.655
0.0014398	5.9551
0.15969	2.231
1.3772	9.9065
2.6233	8.3121
2.0596	2.919
2.0379	11.241
0.085867	24.863
0.0040758	1.1101
0.081214	5.454
5.0669	9.7488
1.0306	3.9608
1.4147	5.4419
0.10965	5.2597
6.8371	7.1716
0.46452	6.2128
0.52813	9.8051
0.40999	17.96
0.0072097	12.682
0.057933	4.8218
1.7291	6.8638
0.50115	8.1417
3.077	8.6326
8.9907	7.6373
1.9671	9.4976
0.18157	13.544
0.10531	8.0061
4.9473	9.4183
0.0021768	4.2999
0.044684	12.708
0.000056624	2.296
0.3267	8.0204
0.9585	8.8299
1.5052	7.3745
1.0223	3.6553
0.30143	18.531
0.18665	9.312
1.9087	15.471
1.1115	0.85128
1.1285	1.9736
0.0020253	13.246
0.22879	9.9499
5.9229	2.9299
0.58138	6.8448
0.17892	15.5
0.6988	13.362
0.022954	7.5049
3.1896	7.8015
2.2112	10.621
0.35039	16.934
0.068452	15.341
1.4085	10.619
0.077083	7.5767
0.055408	14.918
0.19458	10.205
1.8345	17.881
0.98234	14.901
0.067455	2.1514
0.33556	10.599
1.8372	13.935
1.6999	13.614
3.4869	8.5416
2.1062	18.881
0.32701	5.883
0.22572	8.8216
0.25878	11.57
0.012788	14.143
0.071274	5.6299
0.0028503	27.304
1.9891	10.599
0.15582	3.5479
0.38266	10.566
0.002429	1.3136
3.8408	8.5705
0.83107	12.397
1.0701	6.2456
3.5767	21.719
0.78578	8.1184
0.36886	15.864
0.58612	3.1427
0.27993	6.6232
0.78053	13.648
1.5017	22.444
0.000075801	2.702
0.74209	5.6843
0.0070856	18.944
0.10193	23.116
2.5668	6.2166
2.8569	6.7898
0.73393	3.8203
0.41287	1.7376
0.20822	16.793
0.00042154	30.651
0.72037	19.09
2.0563	16.491
1.037	11.416
0.065251	11.259
0.029399	16.995
1.513	3.4508
0.27166	9.6469
3.2869	6.1736
0.11254	13.436
1.1014	15.105
0.22618	6.5042
0.021814	11.467
1.4134	24.437
4.9238	7.753
0.34176	11.655
0.17911	10.776
0.94143	13.013
0.011474	6.7734
0.23145	13.957
0.70073	6.2772
1.1588	14.871
0.023568	13.667
0.49945	15.388
0.097312	5.6672
1.831	10.155
0.056686	6.951
0.062084	15.282
4.3213	8.663
1.313	12.4
-0.0039831	12.423
5.735	24.993
1.7865	8.7625
2.6853	10.2
0.048018	5.8093
0.0089003	13.599
1.1736	21.334
0.80329	2.9131
0.12089	13.982
0.53704	5.4317
0.024018	2.1242
0.1277	2.2054
1.0517	18.273
1.0419	5.94
1.2482	8.0389
0.12186	9.1973
0.00079232	4.7343
0.012494	9.8083
0.47921	7.2566
0.64018	22.491
0.80168	6.8581
0.24495	8.4597
0.62982	11.26
0.0010092	11.638
0.17221	11.481
3.7741	1.1605
0.2795	9.5235
0.5413	16.315
1.1004	3.5887
0.77623	12.213
1.1376	5.5454
-0.00087467	9.726
2.2184	17.469
0.074111	19.717
6.8229	22.772
0.0012828	3.3861
0.13707	10.306
0.21425	10.053
3.5002	18.962
0.068808	19.881
5.0256	8.7804
0.31812	4.0439
0.24817	10.706
1.2265	10.744
0.63305	5.0797
2.477	5.528
0.041848	14.716
1.212	8.9961
0.15885	6.8384
0.13376	22.636
1.3468	9.119
0.092823	1.8091
1.0221	4.2588
1.4543	7.6894
0.93501	13.039
0.88719	3.3221
0.42357	15.485
0.14009	15.967
0.011885	16.799
1.8962	7.9714
0.35557	9.5957
0.54259	10.162
0.47795	20.61
1.6452	8.6539
0.39761	1.3562
0.0032834	14.836
1.0865	3.9328
0.063785	12.641
0.92782	2.4557
1.5436	2.3696
0.88321	16.806
1.0207	17.085
0.060516	10.416
0.77997	5.2042
0.15021	10.16
0.0056916	13.537
0.68912	18.325
0.21151	11.748
0.07193	9.5311
0.024013	1.7375
3.3972	12.934
2.2438	17.013
0.45856	7.125
0.0069095	17.383
2.8635	1.3071
0.85269	12.183
0.051242	22.9
0.10247	19.848
0.076155	2.4157
-0.0033212	3.1897
0.031842	20.697
0.72235	15.344
0.2382	8.3369
0.24138	16.189
0.022211	13.574
0.00091644	11.647
0.15286	9.8175
0.82142	11.554
3.0474	8.9901
0.022512	13.433
1.5203	8.6321
0.012372	30.305
0.68841	7.3345
1.2371	2.8002
4.0894	4.7247
0.010176	5.9549
7.0805	15.167
0.024153	14.572
0.010407	9.5953
1.3433	6.0405
0.18448	4.785
0.41909	8.5533
-0.0021915	12.599
0.14622	10.256
0.87455	8.7767
5.6827	10.656
1.047	18.062
0.0054485	14.418
0.75474	21.955
1.0259	6.5846
0.25078	11.961
0.39316	3.2781
0.060441	4.3085
-0.0013156	4.4591
0.17945	17.886
0.36663	3.8809
1.9193	19.566
0.30707	2.7498
0.28542	15.496
0.10502	17.685
0.90318	9.2059
0.0049923	3.9642
0.39398	3.6579
0.71926	11.095
0.002199	10.763
-0.00089244	4.4678
0.0070421	5.5089
0.17938	2.6415
0.089882	18.491
0.35002	12.902
0.018162	12.899
0.49579	11.311
0.59558	5.2088
0.013707	25.018
0.82724	25.799
-0.00081812	8.9411
1.563	12.181
0.080295	1.6236
0.92851	17.717
0.57555	11.19
1.4025	9.8379
0.28148	8.3041
0.046403	1.0835
0.82355	11.367
0.71942	5.2068
0.051887	6.9342
0.52607	10.521
3.8288	20.18
0.69849	5.0999
1.2573	11.09
0.07942	5.4933
0.87611	7.3271
1.2025	3.7662
1.7159	5.6519
1.6295	2.8496
2.0398	4.7537
1.0114	14.102
0.51789	13.236
1.3855	3.4043
0.87111	12.007
0.27404	1.0314
2.1961	17.386
0.0054495	18.295
0.49196	13.579
0.39989	18.173
0.91874	14.652
0.59348	6.1653
1.7518	8.1863
1.2325	8.816
0.86167	10.422
3.0728	17.717
0.0003639	1.0579
0.35705	4.9144
0.83069	4.5861
0.0059211	16.695
0.0041218	4.5507
7.973	7.3445
0.34347	8.1341
0.13013	10.544
0.61784	1.9391
0.043712	12.149
0.094068	15.522
0.40707	10.193
0.59008	14.769
0.82531	5.1513
0.18443	17.836
3.0758	19.569
1.254	1.6524
0.85057	1.3282
0.4575	14.197
0.90497	5.6388
0.67902	1.1722
0.61189	6.9296
1.1842	14.515
0.42473	9.3865
0.0013986	7.7721
0.033424	4.9548
1.4256	8.9488
3.3291	9.8089
0.034054	15.472
0.053621	8.1914
0.065071	12.467
0.31947	14.75
1.2434	12.974
-0.0020191	5.3035
3.2678	1.2599
2.3156	5.3506
0.087249	9.4905
0.11314	7.5861
1.9528	7.6858
0.40521	3.9454
5.208	6.9921
0.042642	18.208
1.3686	10.462
0.16813	8.5426
1.6869	30.806
0.31072	5.161
0.17192	2.0336
0.11904	32.796
0.16778	7.5735
1.6188	24.495
0.18276	6.9525
2.1016	9.5592
0.063948	8.6749
0.00010085	9.7473
4.2529	6.9493
1.4649	2.5359
1.2344	28.357
1.1552	3.9882
0.0047374	17.469
3.1316	8.2
0.02188	16.899
0.97906	7.9937
0.31266	16.118
2.1165	21.524
0.0013635	3.5265
0.80239	1.5604
0.0060427	18.757
1.0198	4.9643
6.5276	6.3179
0.13748	17.278
0.69928	14.246
0.07561	20.503
0.32414	18.724
2.7443	16.087
0.15811	6.1533
0.029399	8.8008
1.2973	16.131
0.9851	7.8277
0.31632	3.0795
0.61959	12.086
0.033767	8.8132
-0.00096999	14.929
0.2802	19.94
0.3712	8.5746
0.64727	5.9846
0.082335	20.51
0.19005	11.631
1.2174	13.365
0.0012172	14.978
0.97047	41.947
1.2161	9.2391
0.069164	8.168
0.52605	7.5355
2.0502	4.3434
0.55313	3.0202
1.7659	12.687
0.015744	1.5587
2.3217	14.674
0.0047201	18.577
0.87709	8.3775
0.74157	14.492
1.4851	9.3174
2.0651	4.2459
5.3099	16.928
0.077812	26.866
0.0065598	26.287
0.030992	3.9945
0.49719	19.782
0.098308	7.5535
0.95649	4.8704
-0.00064421	21.791
0.0012678	16.719
3.1189	14.541
2.138	7.6478
0.78791	10.792
1.1656	13.119
0.015628	10.318
0.039805	7.1517
0.26864	17.767
0.11369	8.8059
0.017288	2.625
0.0022206	20.636
0.48897	3.9612
0.30411	18.858
0.44324	7.7943
-0.0023787	8.1099
0.006928	7.9358
0.029067	5.6822
0.73091	8.8277
5.9396	16.553
11.863	15.751
0.18635	15.795
0.007763	7.4385
1.0771	16.011
0.45707	6.7841
-0.000027006	14.067
-0.0002232	9.2345
0.18909	2.7688
0.5607	8.0614
0.10642	12.161
0.12732	3.611
0.00055248	2.2623
0.04216	17.558
0.42389	2.2821
-0.0024153	29.849
1.1246	9.8167
6.0727	10.373
0.035982	16.724
0.0048508	9.456
0.96661	9.6474
0.00266	1.7218
0.74038	12.051
0.024715	10.142
1.5274	29.616
0.086446	18.049
0.3263	3.9786
0.40473	9.2663
0.1634	13.782
2.0988	38.138
0.14412	7.8307
3.5299	3.8804
5.1978	6.1617
3.3334	5.2796
4.5269	21.347
1.7468	8.9553
0.0088647	11.506
0.59392	6.032
0.74354	13.542
-0.00078266	10.483
0.27418	31.387
0.17193	8.4138
0.31869	17.638
0.13287	17.943
0.60396	22.685
0.40577	12.189
0.47256	11.413
1.7568	5.3341
2.0723	11.875
0.090826	4.6642
0.095259	9.9888
0.019776	12.592
0.18281	14.222
4.5343	8.0184
0.18624	2.7348
2.021	13.837
0.080213	6.4278
0.044951	3.4742
0.052438	12.702
0.77885	12.682
0.0092083	3.9309
0.37234	21.215
1.7329	11.26
5.0235	10.63
1.0341	21.88
0.94724	8.921
0.38806	10.036
0.80242	19.203
0.43694	16.973
0.52069	11.291
0.64426	18.486
0.082148	1.7942
0.034061	7.1396
0.050339	5.4453
2.3001	5.0319
0.31513	18.35
0.43363	11.74
1.1438	2.9432
1.0481	4.9737
1.9531	11.279
0.11684	3.784
2.108	11.718
0.0046453	7.8189
3.0353	6.7387
0.00011288	2.033
0.33149	21.692
0.031105	6.3781
3.1365	22.623
0.40931	20.063
0.30033	19.841
4.8729	8.9877
0.31398	5.3234
6.6572	4.0048
0.0075005	14.525
0.23283	2.8171
0.30309	17.245
0.043815	3.7659
0.69999	5.5064
0.42186	7.4388
1.6172	35.345
0.087055	14.236
0.047099	12.053
0.0023707	4.1171
0.05983	7.3139
0.82412	4.3993
0.63356	9.0181
2.0836	4.8087
0.068113	0.55819
0.49786	10.342
0.089307	12.505
3.2449	7.8257
0.4903	8.0279
0.19287	30.597
0.33928	11.108
1.1809	6.915
0.16194	13.143
1.0141	11.187
1.5816	13.509
0.66462	16.344
1.9011	11.635
-0.0020844	0.4277
0.28485	10.408
-0.0052606	21.974
0.57631	16.587
1.8574	20.422
0.37615	14.271
0.084088	16.623
0.60789	10.532
0.37955	15.582
0.032913	3.445
1.6336	1.9476
0.71758	5.8849
3.2647	21.502
3.4375	14.795
1.2995	14.887
0.014302	23.027
0.047826	5.3851
0.037152	7.7622
2.1227	11.432
0.076169	13.162
0.021468	16.207
0.15768	4.9641
1.0519	5.2607
3.8462	12.919
1.1367	20.094
2.4478	4.3106
0.14572	13.015
0.17739	12.795
1.1907	15.944
3.1509	26.363
0.93284	8.243
0.58952	6.7422
0.83465	5.211
0.41987	9.2729
0.057454	8.8315
0.1948	7.6089
1.9641	14.137
0.35302	12.313
1.3121	22.264
0.60531	22.719
0.6147	12.209
0.48054	1.3024
0.043415	12.767
1.7446	9.576
0.12962	16.356
2.2317	8.9564
1.858	2.7204
0.099508	14.289
2.1637	10.55
0.72483	10.228
0.79844	54.386
0.052127	12.988
0.30303	34.955
0.90884	18.241
2.5678	11.381
0.084288	12.453
0.00028976	1.7686
0.028511	14.52
0.025594	7.9413
0.66932	8.3389
5.0081	15.579
3.6227	24.368
0.26295	4.2256
0.049194	9.2016
0.48064	6.3562
0.214	10.399
3.11	13.717
0.4574	9.4599
3.5275	25.303
2.1297	7.8381
0.00815	10.839
0.00023385	6.0405
0.89477	11.356
1.2892	13.375
0.0046207	13.388
0.18229	2.4123
0.26969	10.36
1.6424	12.273
1.9283	12.441
3.2468	17.324
0.019211	13.493
0.73182	7.8552
0.054876	9.5305
0.26236	5.9855
-0.0011055	16.837
0.88072	12.295
0.024388	9.9935
1.7989	16.436
0.28455	9.1001
0.54311	18.752
2.5892	5.1058
1.2195	8.807
0.4399	9.0107
0.92847	17.556
0.085114	20.457
0.045479	16.464
0.76064	8.0499
2.1108	24.727
0.073177	18.048
0.13581	2.2532
0.49327	3.6563
0.086501	5.2162
0.4247	12.789
2.8108	21.348
0.066141	15.343
1.8361	9.4018
0.57384	16.342
0.03634	24.031
0.63814	6.951
0.12687	18.235
1.8399	1.2598
1.1779	1.4784
0.028946	18.967
2.6968	7.4132
0.03513	13.985
0.44746	2.7672
0.36115	29.634
3.5645	3.537
0.098059	11.14
0.96634	7.4367
1.0098	10.124
0.010917	9.3133
0.052233	9.7813
0.48824	17.37
0.0057044	9.897
3.4451	8.3608
0.096983	11.668
2.6269	6.281
0.45532	6.3872
0.043087	1.77
2.4207	13.931
0.028912	12.201
0.5393	8.8027
3.6585	2.5542
0.015197	2.7898
0.0011414	6.4677
0.11389	4.8794
2.3484	5.2265
0.1895	16.309
1.5156	15.983
1.1345	7.0458
0.49132	3.2046
0.48295	10.571
0.10048	27.191
0.58276	11.602
1.312	14.319
6.1777	6.4734
2.0375	9.5402
1.1207	4.0468
0.89746	27.498
0.46769	12.272
0.039652	5.4539
0.32771	4.7898
0.98399	7.2781
0.32409	15.074
0.089846	9.6636
0.4963	21.298
1.7444	6.3962
0.21149	14.58
4.6123	12.497
0.30147	23.081
0.85841	16.783
1.6826	3.3951
3.5439	26.494
0.072184	9.911
